category,text
1,트랜스젠더.성소수자를 색안경끼고 보는것이 아니라..아니라고 말하는거고 다름이 아니라 틀렸다고 말하는거다..당신이 그게 본인의 선택이고 인권이라고 얘기하는거처럼 나는 ..또는 많은 이들은 병이다라고 얘기하는거고 아니라고 얘기하는거다..
1,국민의 힘이 질 수가 없는 환경이구나. 20대 남자만 들고 일어나는게 아니라 40대 남자들도 들고 일어날 듯..
1,방역을 어떻게 하나..... 무지의 끝판왕
1,"아무리 에리카라도 평백80 중반은 넘겨야 하는데.. 역시 상위 1퍼들의 모임 ""일베""에서는 그정도도 지잡이다 그건가.."
0,아무데나 병신아
1,저번 총선때 싹망하고 다시시작하자고 궤변을 하던 사람들이 몇있었는데 이젠 별걸 다 망하자고 하는사람도 나오네요 비공 야무지게 하나 드려봅니다
0,신기한 종족이다 진지하게 쓴 글인가?
1,"남자는 듬직해야하고, 져줘야하고, 돈 잘벌어야 하는 존재가 아니니까, 남자 능력 따지지마라. 남혐이다."
0,쟤네한테 논리가 있을거같음?제정신아닌 정신병자들이?
0,해줘에 맛들리다가 상폐되면 자살 ㅋㅋ
0,이슬람은 절대 그 나라 문화와 동화하지 않는다. 많은 분들이 개독이 무섭다고들 하는데 진짜 개독들보다 수십배 더 무서운게 이슬람이다. 단순 난민 문제가 아니라 이건 이슬람 종교의 한국침략이라는 관점에서 봐야한다.
1,다이쥬 센세니뮤
1,너 고소미 당첨아청법 위반
1,혼자 도태되겠다는데말릴이유가있음?
0,답을 그 좁아터진 니 세상에서만 찾으려니깐 답이 없는 거임. 좀 씨발 느그집 앞 편의점 말고 옆 지역도 가보고 서울도 가보고 부산도 가보고 일본도 가보고 동남아도 가보고 해라
0,김치년들 저기서좀 당해봐야하는데
0,요즘 틀딱들 정력좋노 늙어빠진 자댕이도 풀발하노^느^
0,경상도 적폐 일베 한남충들은 제발 사회에서 격리좀시켜라
0,개신교는 대체로 우파 성향임...날라리 신자들 중에 좌파가 많은편 ...독실한 신자는100% 우파임
1,대한민국 정치 정말 지저분하다. 순수하고 깨끗하신 분이 저리 되시다니...
0,"저런애들 진짜 뇌구조도 여자이고 나중에 세포분열때 실수로 고추만 달린 진짜 원본자체가 여자인 경우 같다.저런애는 이해해 줄 수 있는데, 생긴거 자체가 완전 남자상태인 애들이 성전환 한다면 말리고 싶다."
1,ㄹㅇ.. 주마다 다르지만 월세안내도 못쫒아냄그거 악용하는 사람들 많음. 특히 흑인들
0,에이즈나 퍼트리는 쓰레기 변실금 새끼들 ㅡㅡ
1,이미 김정은 일당에게 포섭된 사람이라서 화낼 필요가 없다
0,성차별이아닌 뚱땡이들을 적게줘야한다.
0,트젠새키들은정신병치료른해야지 자지를짜르냐 ㅋㅋ
0,이래서 기독교는 없어져야하는거다
0,성정체성혼란이 정신질환이야~~
0,ㅋㅋㅈㄴ웃기노
1,경상도 출신이 전남와서 술마신 거나대구 번화가 술집 이거나 둘중에 하나 겠지 ㅇㅇ
0,동성욕자의 말로를 보셨습니다.온갖질병과 고통.잦은배뇨에 항문누공~결국우리가 도덕과 이성과 상식이 제외된 성교는 다시 질병으로 우리를공격합니다.동성욕자분들 당신들을 위해 하지말라는것입니다.순간의 쾌락과 온전한삶을 살수있는길을 바꾸시겠습니까?
0,판사미친것; 지 딸이 그런 일 당했으면 물불 안가렸을껄?
0,트젠 혐오하는거 맞노 혐오웅앵웅거리면 ㅈㅎㅌㅊ처럼 해명할줄아노 젠신병자는 혐오해야하노
1,난 이번 계기로 미국이 문화적으로 탈종교했으면 좋겠다 이슬람을 기독교로 대처하는것도 현명하지못하고 종교에는 무교 불가지론이 답이다
0,숨쉴한... 메오크년들 앞에서는 냄새나서 숨도 제대로 못쉬는거 아니노 ㅋㅋ
0,ㄹㅇ 나 20대 중반인데 나도 2년전까지만해도 홍어가 좆같은걸 모르고홍어까는 애들을 그냥 지역차별주의자들일 뿐이라고 생각했었다
0,어릴때 성폭력 경험 기억해보면 딱 저거였노 그야말로얼어붙는현상을 보이노. 눈만떴을뿐 아무생각도못하고 그대로 얼어붙는거노
1,정답은 아베탄핵 암만 원숭이라도 그정도는 알지않나??
1,게이는 대머리가 많구나!!
1,저거 대로라면 불체자들 어떡해서든 한국에서 애 놓을려고 기승을 부리겠네! 나라 꼬라지가 정치인들 밥 그릇 싸움 하는 동안 저런법안이 만들어지고 입법을 기다리고 있으니 참으로 가관이다!
0,븅신년잌ㅋㅋㅋㅋㅋㅋㅋ 노무현 짤 보여주고 피식하면 일베지시발 저게 무슨ㅋㅋㅋㅋㅋ
1,난 머전인데 머전도 본받아라 이기야
0,자지들은 지능이 떨어지기 때문에 대화가 불가능하노 그냥 주변자지들부터 서서히 재기시키는게 생태계에 좋을것같다이기
0,참 저한마디 했다고 10년이 가까이 강호순 유영철보다 더 가열차게 까이는게 말이되노 소추한냄국 토나온다이기야
1,의사가 기독교였나보다
0,저새끼 따라서 난민신청했다가 20머 날려먹은 한남도 있지아노노ㅋㅋㅋㅋㅋ
1,인권침해..참 말이좋다이 그럴꺼면 더 조심하고 다니든가 자긴 인권침해면 그로인해 감염된 사람들은 어쩔
1,여론조작질 그만해라
0,진짜 배가 쳐 불렀네 부러운 개새끼들나도 여자와 사귈 수 있다면 컴퓨터 부수라고 해도 부술 수 있는데
1,아주 파블로프의 개처럼 반응하네
1,MMM지갑이당
0,동성애자들은 정말 본인이 정상이라 생각하나?
1,페라리 향수 쓴다조타
0,ㅅㅂ 여장취미 아녀?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,ㅇㄱㄹㅇㅋㅋㅋ 항문성교는 게이만 하는게아니야 레즈들도 좋아해 소수자혐이다 빼애액 이지랄하는 글많았었는데 지금생각해보면 똥꼬충들이 부랄떨면서 어떻게든 똥꼬충워딩못쓰게막으려고올린글이었는듯ㅋㅋㅋ
1,일베 논란 예약꼭 성공해라 ㅋㅋ
1,한국교회가 국민에게 꿈과 위로를 주는 역할을 하길바랍니다
0,먹사를 믿으니 이런 결과가..주님을 믿어라
0,국방장관뭐하냐 옷벗자 자식들이잘못을했음 애비가책임울져야하지않겠냐
0,쌀국 아이티계에 한남 많노? 아이티계라 한남 많을까봐 망설여지노
0,개쩌노시발.. 수영에 자신이있엇다라는건데 망설임없이 뛰어든거면
0,개슬람보단 걍 개독이 낫지 ㅋㅋ개독새끼들은 까면 부들부들하지 보복은 안함개슬람새끼들은 좆호메트 이름만 언급해도 지랄이라걍 노답
0,급식충이 더 잘못했는데? 저런거 다 감안하고 댓글에 욕한거 아니냐? 센징들은 쳐맞아야 말듣는다는걸 몸소 실천하고 있구만 악어 키우는놈이 ㅋㅋ
0,똥꾸녕에 민주화박고싶노
0,그남들이 몰려온다 군쾅군쾅!!! 이것도 남성혐오노? 너무 예민한것 아니노? ㅋㅋㅋ < 이건 2중 미러링이노.
1,주식부자 이재명도 전라도 기업 주식은 하나도 없더라
1,전라도 사투리ㅋㅋㅋㅋㅋㅋ사스가
1,5. 맞는말하는거
1,잘가라~~
0,"홍어,개독,한괴레 트리플 그랜드 슬램하면쥬댕이가 저렇게 저질스러워짐??"
1,후속기사
0,조팔 언제부터 기사내용따져서 보력갔노?
0,오프에서 가장 필요한 건 정치와 사회이슈라고 보노. 법안 마련과 사회의 의식 개선이 필요하노. 여성의 권익을 증진시키지 않으면 좆국이 망할거라는 압박이 중요하다이기야. 현 정치틀딱들이 머갈빡 병신인건 사실인데
0,알바하면서 확실히 느낀게 잘 사는동네는 나이 많은 사람이건 젊은사람이건 되게 친절한데 못 사는동네는 젊은사람은 안 그러는데 뜰딱이새끼들이 ㅈㄹ임
0,테이크 아웃하면 되는데.. 김치년들은 너무 게으름
0,강간당하구좋지머
0,너도 가해자다. 책임지고 낱낱이 사실 밝혀라. 변호사 대동해서 피해갈 생각 하지말고. 공무원으로써 소명을 다하길
0,정작 지새끼들은 자사고/외고/과학고에 서울대나 로스쿨 미국유학ㅋ 후안무치
0,춘장좆 둘이 소추 찍음 ㅋㅋㅋ 춘장 이야기만 나오면 중국 생산 식용유중 20%인 인분 재활용 식용유 이야기
0,wwq awg
0,진짜 대구사람하곤 말도섞지말아야겟다
0,개죠센새끼들 반만년노예센징주제에 누가 낫다 이지랄하는거 존나 웃김 ㅋㅋㅋㅋㅋㅋㅋㅋ 다 같이 중국 일본한테 똥꼬따인 걸레센징새기들주제에 ㅋ
1,구역질 난다 ㅈㅅ!
0,"좆같네,시발 난 아직도 엔번방 본적이 없는데"
1,저거 여자가 셀카찍었다는거임? 남자가 올렷다는게아니라?
0,한남충들 군무 더럽노 방법은 하나다 재기해라
0,근데 이젠 조선족이랑 짱게 빼고는 동남아는 그냥 그려려니한다 이질감이 없어~ 그리고 그사람들 없으면 당장 우리나라 3d 직업군이 폭망함
1,한국인이 일본인들 보고 속을 알 수 없는 사람들 이런 말이 넌센스지
1,막짤 로동당
0,좆놈들 공감력 재기한건 하루 이틀이 아니노
0,와 그나저나 손톱 봐라 시발;;; 대구는 남자가 저따위로 손톱 기르고 손톱 밑에 때 덕지덕지 껴도 아무도 지적 안함?
0,근데 나 보지년들이 이딴말 씨부릴때마다 존나 궁금한게 그럼 남자도 돈 쥐뿔도 없는데 스킨이랑 로션 SK II 같은 씹비싼거 쓰고 옷 명품으로 휘감으면서 여자보다 꾸미는데 돈 더 많이 쓰면 데이트할때 돈 안내도 되냐?
0,마지막 소추아니고 없추노. 저런 관상 보이면 아묻따 후장에 철근꽂아서 한강물에 재기시켜라 이기
1,이야~ 경향 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,몇몇 정신없는 탈북자가지고 북괴싸이버 놀음에 놀아나는 꼬라지 보소.병신새끼들 정신차려라.
1,조인성 닮았네
0,개슬람 좆족 짱깨는 무조건 시행해야지
0,소아성애자는 좀 그럼차라리 스와핑같은 상호 협의가 가능한게 낫지아니면 1대 다 갱뱅이나
1,의사들 수가 목사들 수 절반만 되어도 의료공백은 없을텐데
0,강원도는 빙결 저항경상도는 화상 저항전라도는 냄새 저항
0,조팔 오랜만에 웃었다이기ㅋㅋㅋ좆국사람들은 매끼 닭고기만 먹었나보노? 쌀국바게트국단풍국 닭고기 앵나 먹노 그냥 인정해라 한남은 제3의 생물체노
0,메갈보쉴드 앙 노무띠
0,유럽백마들은 무슬림 남자들에게 먹힐듯 ㅋㅋㅋ
0,야동사이트 들갈때마다 게이동영상 존나 많아서 개짜증남 똥꼬충 씨발 몽둥이로 다 패죽이고 싶다ㅉㅉ
0,절대 반대 무슬림은 절대 반대 그들의 신 알라라는 마치 악마인듯해요..
0,정치인이 자기 프레임 만들어서 지지도 올리는게 나쁜거냐 대가리가 장식인 감성충들이 선동 당해 날뛰는게 나쁜거냐? 난 박영선 같은 정치인이 나쁘다기 보단 대가리빈 감성충이 역겨울 뿐이다
0,언제부터 일베에서 홍어들이 설치게 됐노일단 일베는 홍어부터 박멸해야한다
0,헬조선 김치좆들은 사람더러 쉽다가 아니라 걸레라고 욕함 ㅋㅋㅋㅋ
1,오세라비 님 응원합니다.!
0,한국=민주당=전라도미국=민주당=흑인들이대부분 거주하는 가난한 지역과 켈리 /극좌 폭력집단 안티파 유럽= 진보당= 이슬람난민과 그들을 비호하는 pc세력
0,조선족은 생긴게 왜 다 저리 붕어처럼 생겼냐
1,백퍼 선생 몸매좋고 예쁨
0,"그렇다고 탈북자 욕은 하지말자 들어올때 ""김정은 개새끼"" 정도는할걸"
0,이런게 싫으면 회사 그만두고 다른곳으로 이직해라 쓰레기들아 몸퉁아리 하나로 먹고사는주제에
0,전라도라고 홍어라고 다 싸잡을 순 없지만 국가에 대한 문제를 일으키는 사람들이 거의 전라디언이듯이모든 무슬림들이 다 악마는 아니지만 경계할 수 밖에 없다.
0,에라이 쌍도새끼ㅋㅋㅋㅋㅋㅋ
1,첫짤부터 남자사진 보여줘서 끝까지 남자라고 생각들었음담부터 올릴떈수술전 마지막에 올리라 이기야.
0,90퍼 창남결혼 나머지 10퍼 똥이즈 위장결혼
1,베트남 아니면 말레이시아
0,의료 공급의 민영화인지 수요의 민영화인지 구분해야하고 이탈리아 의료는 사회주의식 아니었냐? 뭔 개소린지 시발
1,어렸을떄부터 덩치가 남달랐나보네
1,서울시 교육청 학생인권 종합계획 재고해 주세요.
0,^한녀충^은 안 되지만 젠신병자 똥꼬충 여혐은 상관없당께~
0,ㅋㅋㅋㅋㅋ미친놈아니놐ㅋㅋㅋㅋㅋㅋ와 진심 빨리 재기 좀
0,오빠가 허락한 페미니즘만 해야돼~그리고 페미는 싫른데 여자 못잃어~개창놈아니노 좆의 숙주노
0,예전에 이제석 표절이라고 까던새끼들이 일베 아니노?
0,아 씨발 도대체 왜 저러냐???정상적인 새끼들이 하나도 없네
0,"통베 계열 사이트는 수용소, 네오아x메 같은 씹덕사이트밖에 없음사스가 씹통일체 ㅋㅋㅋㅋㅋㅋㅋㅋ"
0,일베가 개독한테 먹힌게아니라 씨발 뭐 자료도 억지고 개독을 까도 논리적으로 까야지 이건뭐 기독교리도 모르는새끼가 까고있노
0,ㅎㅎㅎ 재앙이 같이 생겼네 일루미나티 짱깨ㅅㅋ
0,150충 밑바닥 인생의 여혐
1,작년 10월에 바이러스 시뮬레이션 왜 했는지 부터가 궁금하다. 아직 바이러스 알려지지도 않았을 때인데 말야.
0,게이들 진짜 음지에서 지들끼리 놀면 좋겠다부끄러운줄 알아야지
0,개독교까면 개독교가 애국보수라고 쉴드치던 새끼들 다 어디갔노
1,미국에서 총기사건이 왜 일어났는지 곰곰히 생각해볼만하네
1,웃음만 나와 왜그럴까 이유를 알기때문이지
0,#양씹치남 #양창놈 #블랙
1,숙명여대는 각성하라
1,여자들이 주로 남기는건 사실 ㅜ 첨부터 양을 적게 주석요라고 말하는 여자들은 없다 ㅎ 음식물 낭비를 줄이자는 취지 ㅜ 나도 여자지만 ㅜㅜ 주인입장에서 첨에 같이 주고 더 주는 쪽으로 조정하시는건 어떤지 서로 기분 안나쁘게
1,여군들이 같이 복무 하기 싫다고 반대하지 않았었나?
0,게임이랑 술은 씨@빨 왜
0,"ㅉㅉㅉ 세치혀로 강간,불륜,탈세,전문 목사새기가 뭔 소릴 하겠누~~~혓바닥을 예수님에게 봉헌하고 가라~~~~"
0,애초에 정신이 이상한 새끼들이니 그럴수도있지
0,강제북송 시켜야된다 저새끼들은 총살을 당하던 벌집이돼서 거름이되던 상관할빠아님
1,돈이 중하지?
1,나에게도 동성애를 싫어할 권리가 있으므로 역 차별금지법을 제정하라
0,이래서 개슬람은 안된다~ 지구상의 악마종교가 바로 개슬람~ 테러를 개슬람이 일으키고 있는 것이 명확한 증거지~ 사랑과 평화는 개뿔이고~ 오직 전쟁과 피를 원하는게 알라지~
0,부사관 장교도 가지마 그럼 씨발
0,본격적인 백래쉬 발동하는 단계노.
1,사회적 합의와 정확한 통계와 근거를 가지고 법적인 절차를 공정하게 이해하여 학생인권조례재정해라. 성소수자의 범위와 통계를 제시 하고 문제점도 제시하라.
1,"20 ~ 30 대 한국 남자들아 , 혹시 우리 딸래미 세대들에게 관심 있으면 언제든지 대쉬해라 웬만하면 저출산 시대니까 최대한 허락해줄게 우리 딸 세대들이랑 교제하는거 . 우리 40 대들 눈치 안봐도 된다 걱정말고 대쉬하고 사겨라 그리고 젊었을때 마음껏 연애를 즐겨라"
0,예수쟁이 개독놈들 제식구감싸기 인가요? 코로나를 격으며 궁금한건 도대체 정상적인 기독교인이 있긴한가요?
